batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,1B,1b_luck,2b_luck,3b_luck,lag_1_avg,lag_2_avg,lag_3_avg,lag_1_G,lag_2_G,lag_3_G,lag_1_AB,lag_2_AB,lag_3_AB,lag_1_R,lag_2_R,lag_3_R,lag_1_H,lag_2_H,lag_3_H,lag_1_2B,lag_2_2B,lag_3_2B,lag_1_3B,lag_2_3B,lag_3_3B,lag_1_HR,lag_2_HR,lag_3_HR,lag_1_TB,lag_2_TB,lag_3_TB,lag_1_RBI,lag_2_RBI,lag_3_RBI,lag_1_SB,lag_2_SB,lag_3_SB,lag_1_CS,lag_2_CS,lag_3_CS,lag_1_BB,lag_2_BB,lag_3_BB,lag_1_HBP,lag_2_HBP,lag_3_HBP,lag_1_SO,lag_2_SO,lag_3_SO,lag_1_GDP,lag_2_GDP,lag_3_GDP,lag_1_SLG,lag_2_SLG,lag_3_SLG,lag_1_OBP,lag_2_OBP,lag_3_OBP,lag_1_E,lag_2_E,lag_3_E,lag_1_1b_luck,lag_2_1b_luck,lag_3_1b_luck,lag_1_2b_luck,lag_2_2b_luck,lag_3_2b_luck,lag_1_3b_luck,lag_2_3b_luck,lag_3_3b_luck
309,최원제,2017,삼성,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,2,0,0.25,0.25,0,183cm/95kg,1989년 02월 04일,내야수(우투좌타),사당초-이수중-장충고-삼성-경찰,25000만원,0.5,1,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,최원준,2016,KIA,0.333,4,6,0,2,0,0,0,2,0,1,0,1,0,0,0,0.33299999999999996,0.429,0,178cm/85kg,1997년 03월 23일,내야수(우투좌타),연현초-서울경원중-서울고,15000만원,0.762,2,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,최원준,2017,KIA,0.296,11,27,4,8,1,1,0,11,3,1,0,3,0,2,2,0.40700000000000003,0.355,5,178cm/85kg,1997년 03월 23일,내야수(우투좌타),연현초-서울경원중-서울고,15000만원,0.762,6,0.24,0.04,0.04,0.333,,,4.0,,,6.0,,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,,,2.0,,,0.0,,,1.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.33299999999999996,,,0.429,,,0.0,,,0.3333333333333333,,,0.0,,,0.0,,
310,최원준,2018,KIA,0.167,3,6,1,1,0,0,0,1,0,0,0,0,0,3,0,0.16699999999999998,0.16699999999999998,0,178cm/85kg,1997년 03월 23일,내야수(우투좌타),연현초-서울경원중-서울고,15000만원,0.33399999999999996,1,0.3333333333333333,0.0,0.0,0.296,0.333,,11.0,4.0,,27.0,6.0,,4.0,0.0,,8.0,2.0,,1.0,0.0,,1.0,0.0,,0.0,0.0,,11.0,2.0,,3.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,1.0,,0.0,0.0,,2.0,0.0,,2.0,0.0,,0.40700000000000003,0.33299999999999996,,0.355,0.429,,5.0,0.0,,0.24,0.3333333333333333,,0.04,0.0,,0.04,0.0,
311,최윤석,2010,SK,0.235,11,17,4,4,1,0,0,5,2,3,1,3,1,5,1,0.294,0.381,1,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.675,3,0.25,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,최윤석,2011,SK,0.087,9,23,1,2,1,0,0,3,1,0,0,2,0,5,0,0.13,0.16,1,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.29000000000000004,1,0.05555555555555555,0.05555555555555555,0.0,0.235,,,11.0,,,17.0,,,4.0,,,4.0,,,1.0,,,0.0,,,0.0,,,5.0,,,2.0,,,3.0,,,1.0,,,3.0,,,1.0,,,5.0,,,1.0,,,0.294,,,0.381,,,1.0,,,0.25,,,0.08333333333333333,,,0.0,,
311,최윤석,2012,SK,0.208,13,24,6,5,0,1,0,7,1,0,1,4,1,0,1,0.292,0.33299999999999996,0,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.625,4,0.16666666666666666,0.0,0.041666666666666664,0.087,0.235,,9.0,11.0,,23.0,17.0,,1.0,4.0,,2.0,4.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,5.0,,1.0,2.0,,0.0,3.0,,0.0,1.0,,2.0,3.0,,0.0,1.0,,5.0,5.0,,0.0,1.0,,0.13,0.294,,0.16,0.381,,1.0,1.0,,0.05555555555555555,0.25,,0.05555555555555555,0.08333333333333333,,0.0,0.0,
311,최윤석,2013,SK,0.217,10,23,2,5,0,0,0,5,2,1,2,4,0,3,0,0.217,0.33299999999999996,1,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.55,5,0.25,0.0,0.0,0.208,0.087,0.235,13.0,9.0,11.0,24.0,23.0,17.0,6.0,1.0,4.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,2.0,3.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,0.292,0.13,0.294,0.33299999999999996,0.16,0.381,0.0,1.0,1.0,0.16666666666666666,0.05555555555555555,0.25,0.0,0.05555555555555555,0.08333333333333333,0.041666666666666664,0.0,0.0
311,최윤석,2016,한화,0.200,4,5,2,1,0,0,0,1,0,0,0,1,0,0,1,0.2,0.33299999999999996,0,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.5329999999999999,1,0.2,0.0,0.0,,,0.217,,,10.0,,,23.0,,,2.0,,,5.0,,,0.0,,,0.0,,,0.0,,,5.0,,,2.0,,,1.0,,,2.0,,,4.0,,,0.0,,,3.0,,,0.0,,,0.217,,,0.33299999999999996,,,1.0,,,0.25,,,0.0,,,0.0
311,최윤석,2017,한화,0.059,10,17,1,1,0,0,0,1,2,0,0,1,0,4,2,0.059000000000000004,0.105,3,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.16399999999999998,1,0.07692307692307693,0.0,0.0,0.200,,,4.0,,,5.0,,,2.0,,,1.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,1.0,,,0.2,,,0.33299999999999996,,,0.0,,,0.2,,,0.0,,,0.0,,
311,최윤석,2018,한화,0.000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.5,0,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.5,0,0.0,0.0,0.0,0.059,0.200,,10.0,4.0,,17.0,5.0,,1.0,2.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,2.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,4.0,0.0,,2.0,1.0,,0.059000000000000004,0.2,,0.105,0.33299999999999996,,3.0,0.0,,0.07692307692307693,0.2,,0.0,0.0,,0.0,0.0,
312,최재훈,2012,두산,0.154,7,13,0,2,1,0,0,3,1,0,0,0,0,6,0,0.231,0.154,0,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.385,1,0.14285714285714285,0.14285714285714285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,최재훈,2013,두산,0.250,10,8,1,2,0,0,0,2,1,0,0,1,1,0,0,0.25,0.4,0,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.65,2,0.25,0.0,0.0,0.154,,,7.0,,,13.0,,,0.0,,,2.0,,,1.0,,,0.0,,,0.0,,,3.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,6.0,,,0.0,,,0.231,,,0.154,,,0.0,,,0.14285714285714285,,,0.14285714285714285,,,0.0,,
312,최재훈,2015,두산,0.182,12,11,1,2,1,0,0,3,1,0,0,3,2,3,1,0.273,0.41200000000000003,0,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.685,1,0.125,0.125,0.0,,0.250,0.154,,10.0,7.0,,8.0,13.0,,1.0,0.0,,2.0,2.0,,0.0,1.0,,0.0,0.0,,0.0,0.0,,2.0,3.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0,0.0,,0.0,6.0,,0.0,0.0,,0.25,0.231,,0.4,0.154,,0.0,0.0,,0.25,0.14285714285714285,,0.0,0.14285714285714285,,0.0,0.0
312,최재훈,2016,두산,0.000,7,6,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,0.222,0,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.222,0,0.0,0.0,0.0,0.182,,0.250,12.0,,10.0,11.0,,8.0,1.0,,1.0,2.0,,2.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,,2.0,1.0,,1.0,0.0,,0.0,0.0,,0.0,3.0,,1.0,2.0,,1.0,3.0,,0.0,1.0,,0.0,0.273,,0.25,0.41200000000000003,,0.4,0.0,,0.0,0.125,,0.25,0.125,,0.0,0.0,,0.0
312,최재훈,2017,한화,0.400,11,20,6,8,0,0,0,8,3,0,0,4,2,1,1,0.4,0.5379999999999999,0,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.938,8,0.42105263157894735,0.0,0.0,0.000,0.182,,7.0,12.0,,6.0,11.0,,0.0,1.0,,0.0,2.0,,0.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,3.0,,1.0,2.0,,1.0,3.0,,0.0,1.0,,0.0,0.273,,0.222,0.41200000000000003,,0.0,0.0,,0.0,0.125,,0.0,0.125,,0.0,0.0,
312,최재훈,2018,한화,0.200,5,10,0,2,0,0,0,2,2,0,0,0,0,1,0,0.2,0.2,1,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.4,2,0.2222222222222222,0.0,0.0,0.400,0.000,0.182,11.0,7.0,12.0,20.0,6.0,11.0,6.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.4,0.0,0.273,0.5379999999999999,0.222,0.41200000000000003,0.0,0.0,0.0,0.42105263157894735,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0
313,최정,2005,SK,0.235,9,17,1,4,0,0,0,4,1,0,1,0,0,5,0,0.235,0.235,0,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.47,4,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,최정,2006,SK,0.067,11,15,2,1,0,0,0,1,0,0,0,3,1,6,0,0.067,0.263,0,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.33,1,0.1111111111111111,0.0,0.0,0.235,,,9.0,,,17.0,,,1.0,,,4.0,,,0.0,,,0.0,,,0.0,,,4.0,,,1.0,,,0.0,,,1.0,,,0.0,,,0.0,,,5.0,,,0.0,,,0.235,,,0.235,,,0.0,,,0.3333333333333333,,,0.0,,,0.0,,
313,최정,2007,SK,0.241,10,29,6,7,4,0,0,11,2,3,0,1,1,7,2,0.379,0.29,0,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.669,3,0.13636363636363635,0.18181818181818182,0.0,0.067,0.235,,11.0,9.0,,15.0,17.0,,2.0,1.0,,1.0,4.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,4.0,,0.0,1.0,,0.0,0.0,,0.0,1.0,,3.0,0.0,,1.0,0.0,,6.0,5.0,,0.0,0.0,,0.067,0.235,,0.263,0.235,,0.0,0.0,,0.1111111111111111,0.3333333333333333,,0.0,0.0,,0.0,0.0,
313,최정,2008,SK,0.000,3,9,1,0,0,0,0,0,0,0,0,1,0,4,1,0.0,0.1,0,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.1,0,0.0,0.0,0.0,0.241,0.067,0.235,10.0,11.0,9.0,29.0,15.0,17.0,6.0,2.0,1.0,7.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,7.0,6.0,5.0,2.0,0.0,0.0,0.379,0.067,0.235,0.29,0.263,0.235,0.0,0.0,0.0,0.13636363636363635,0.1111111111111111,0.3333333333333333,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
313,최정,2009,SK,0.000,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.0,0,0.0,0.0,0.0,0.000,0.241,0.067,3.0,10.0,11.0,9.0,29.0,15.0,1.0,6.0,2.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,7.0,6.0,1.0,2.0,0.0,0.0,0.379,0.067,0.1,0.29,0.263,0.0,0.0,0.0,0.0,0.13636363636363635,0.1111111111111111,0.0,0.18181818181818182,0.0,0.0,0.0,0.0
313,최정,2010,SK,0.276,11,29,5,8,2,0,1,13,4,1,1,1,1,2,2,0.44799999999999995,0.32299999999999995,1,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.7709999999999999,5,0.19230769230769232,0.07692307692307693,0.0,0.000,0.000,0.241,2.0,3.0,10.0,7.0,9.0,29.0,0.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,1.0,2.0,0.0,0.0,0.379,0.0,0.1,0.29,1.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.18181818181818182,0.0,0.0,0.0
313,최정,2011,SK,0.286,4,14,4,4,2,0,0,6,1,1,0,4,0,2,1,0.429,0.444,0,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.873,2,0.16666666666666666,0.16666666666666666,0.0,0.276,0.000,0.000,11.0,2.0,3.0,29.0,7.0,9.0,5.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,0.44799999999999995,0.0,0.0,0.32299999999999995,0.0,0.1,1.0,1.0,0.0,0.19230769230769232,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
313,최정,2012,SK,0.294,13,34,2,10,4,0,0,14,3,1,0,1,4,5,0,0.41200000000000003,0.385,1,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.7969999999999999,6,0.20689655172413793,0.13793103448275862,0.0,0.286,0.276,0.000,4.0,11.0,2.0,14.0,29.0,7.0,4.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,13.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.429,0.44799999999999995,0.0,0.444,0.32299999999999995,0.0,0.0,1.0,1.0,0.16666666666666666,0.19230769230769232,0.0,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0,0.0
313,최정,2013,SK,0.375,6,16,4,6,1,0,2,13,4,1,0,2,1,4,0,0.813,0.474,0,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,1.287,3,0.3,0.1,0.0,0.294,0.286,0.276,13.0,4.0,11.0,34.0,14.0,29.0,2.0,4.0,5.0,10.0,4.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,13.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,1.0,5.0,2.0,2.0,0.0,1.0,2.0,0.41200000000000003,0.429,0.44799999999999995,0.385,0.444,0.32299999999999995,1.0,0.0,1.0,0.20689655172413793,0.16666666666666666,0.19230769230769232,0.13793103448275862,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0
313,최정,2014,SK,0.346,8,26,5,9,1,0,2,16,8,1,0,2,0,4,0,0.615,0.39299999999999996,2,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,1.008,6,0.3,0.05,0.0,0.375,0.294,0.286,6.0,13.0,4.0,16.0,34.0,14.0,4.0,2.0,4.0,6.0,10.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,14.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,0.0,4.0,5.0,2.0,0.0,0.0,1.0,0.813,0.41200000000000003,0.429,0.474,0.385,0.444,0.0,1.0,0.0,0.3,0.20689655172413793,0.16666666666666666,0.1,0.13793103448275862,0.16666666666666666,0.0,0.0,0.0
313,최정,2015,SK,0.067,5,15,2,1,1,0,0,2,2,0,0,2,0,3,0,0.133,0.16699999999999998,0,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.30000000000000004,0,0.0,0.08333333333333333,0.0,0.346,0.375,0.294,8.0,6.0,13.0,26.0,16.0,34.0,5.0,4.0,2.0,9.0,6.0,10.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,13.0,14.0,8.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.615,0.813,0.41200000000000003,0.39299999999999996,0.474,0.385,2.0,0.0,1.0,0.3,0.3,0.20689655172413793,0.05,0.1,0.13793103448275862,0.0,0.0,0.0
313,최정,2016,SK,0.240,10,25,2,6,1,0,1,10,4,0,2,1,0,6,2,0.4,0.26899999999999996,0,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.669,4,0.2222222222222222,0.05555555555555555,0.0,0.067,0.346,0.375,5.0,8.0,6.0,15.0,26.0,16.0,2.0,5.0,4.0,1.0,9.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,16.0,13.0,2.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.133,0.615,0.813,0.16699999999999998,0.39299999999999996,0.474,0.0,2.0,0.0,0.0,0.3,0.3,0.08333333333333333,0.05,0.1,0.0,0.0,0.0
313,최정,2017,SK,0.304,8,23,6,7,2,0,2,15,3,0,0,3,0,5,0,0.652,0.385,1,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,1.037,3,0.1875,0.125,0.0,0.240,0.067,0.346,10.0,5.0,8.0,25.0,15.0,26.0,2.0,2.0,5.0,6.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,2.0,16.0,4.0,2.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,0.4,0.133,0.615,0.26899999999999996,0.16699999999999998,0.39299999999999996,0.0,0.0,2.0,0.2222222222222222,0.0,0.3,0.05555555555555555,0.08333333333333333,0.05,0.0,0.0,0.0
313,최정,2018,SK,0.125,6,16,3,2,0,0,0,2,1,0,0,1,4,6,0,0.125,0.33299999999999996,2,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.45799999999999996,2,0.2,0.0,0.0,0.304,0.240,0.067,8.0,10.0,5.0,23.0,25.0,15.0,6.0,2.0,2.0,7.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,10.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,2.0,0.0,0.652,0.4,0.133,0.385,0.26899999999999996,0.16699999999999998,1.0,0.0,0.0,0.1875,0.2222222222222222,0.0,0.125,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0
314,최정민,2015,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,177cm/75kg,1989년 06월 02일,내야수(우투좌타),배영초-마산중-마산고-동아대-SK-상무-SK,6000만원,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,최정민,2016,SK,0.200,8,15,1,3,1,0,0,4,1,1,1,0,0,5,0,0.267,0.2,2,177cm/75kg,1989년 06월 02일,내야수(우투좌타),배영초-마산중-마산고-동아대-SK-상무-SK,6000만원,0.467,2,0.2,0.1,0.0,0.000,,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
315,최주환,2008,두산,0.000,9,4,1,0,0,0,0,0,1,0,0,2,1,0,0,0.0,0.429,0,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.429,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,최주환,2009,두산,0.000,6,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.091,0,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.091,0,0.0,0.0,0.0,0.000,,,9.0,,,4.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,2.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.429,,,0.0,,,0.0,,,0.0,,,0.0,,
315,최주환,2012,두산,0.241,10,29,2,7,2,1,0,11,1,0,0,4,1,6,0,0.379,0.353,1,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.732,4,0.17391304347826086,0.08695652173913043,0.043478260869565216,,,0.000,,,6.0,,,10.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.091,,,0.0,,,0.0,,,0.0,,,0.0
315,최주환,2013,두산,0.125,4,8,1,1,0,0,0,1,0,0,0,1,0,1,0,0.125,0.222,0,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.34700000000000003,1,0.14285714285714285,0.0,0.0,0.241,,,10.0,,,29.0,,,2.0,,,7.0,,,2.0,,,1.0,,,0.0,,,11.0,,,1.0,,,0.0,,,0.0,,,4.0,,,1.0,,,6.0,,,0.0,,,0.379,,,0.353,,,1.0,,,0.17391304347826086,,,0.08695652173913043,,,0.043478260869565216,,
315,최주환,2014,두산,0.353,10,17,3,6,1,1,0,9,6,0,0,2,0,1,2,0.529,0.42100000000000004,0,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.95,4,0.25,0.0625,0.0625,0.125,0.241,,4.0,10.0,,8.0,29.0,,1.0,2.0,,1.0,7.0,,0.0,2.0,,0.0,1.0,,0.0,0.0,,1.0,11.0,,0.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,4.0,,0.0,1.0,,1.0,6.0,,0.0,0.0,,0.125,0.379,,0.222,0.353,,0.0,1.0,,0.14285714285714285,0.17391304347826086,,0.0,0.08695652173913043,,0.0,0.043478260869565216,
315,최주환,2015,두산,0.136,12,22,3,3,0,0,0,3,2,0,1,1,2,5,1,0.136,0.24,0,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.376,3,0.17647058823529413,0.0,0.0,0.353,0.125,0.241,10.0,4.0,10.0,17.0,8.0,29.0,3.0,1.0,2.0,6.0,1.0,7.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,11.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.529,0.125,0.379,0.42100000000000004,0.222,0.353,0.0,0.0,1.0,0.25,0.14285714285714285,0.17391304347826086,0.0625,0.0,0.08695652173913043,0.0625,0.0,0.043478260869565216
315,최주환,2016,두산,0.378,15,45,5,17,4,0,0,21,5,0,0,0,0,4,2,0.467,0.37799999999999995,2,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.845,13,0.3170731707317073,0.0975609756097561,0.0,0.136,0.353,0.125,12.0,10.0,4.0,22.0,17.0,8.0,3.0,3.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,0.136,0.529,0.125,0.24,0.42100000000000004,0.222,0.0,0.0,0.0,0.17647058823529413,0.25,0.14285714285714285,0.0,0.0625,0.0,0.0,0.0625,0.0
